"request","151","166997","11","19592","1.0414146537392601","0.6468715735749694","0.2509906453165637"
"time","5103","162045","171","19432","1.0810535181222567","0.3088846887160651","277.0055462130717"
"aunty","14","167134","8","19595","0.710995916520362","3.464237848566778","1.649001993160165"
"girlfriend","25","167123","5","19598","0.9310660811576168","1.5877756805931065","0.12778968513739655"
"city","190","166958","6","19597","1.083076869918044","0.29163226786403995","1.2347287618265337"
"weekend","245","166903","3","19600","1.1037638220174975","0.1152417832688545","2.4817691911365904"
"baby","173","166975","7","19596","1.073829546935118","0.37048099213839153","0.8917227680364983"
"style","359","166789","34","19569","1.0206190019407158","0.8241889029032919","0.15263410614020753"
"chief","101","167047","4","19599","1.0747162765362204","0.3629201555641386","0.5284727176878184"
"favourite","138","167010","3","19600","1.0935073974446905","0.2026947677352902","1.118394956649034"
"friend","318","166830","8","19595","1.089861400520695","0.23378292229591752","2.4740518857948786"
"mom","132","167016","8","19595","1.0534347661097607","0.5443802333462079","0.36088590282346533"
"story","596","166552","7","19596","1.1043092226267455","0.11059134093683329","6.9868414891848465"
"post","351","166797","14","19589","1.074424748996132","0.365405910054304","1.8944205947790642"
"youth","596","166552","22","19581","1.0775056007183292","0.3391365531363917","3.729337585486826"
"link","186","166962","9","19594","1.0657125605865645","0.43969172693347564","0.7654291119211581"
"work","1485","165663","15","19588","1.106106504415249","0.09526654083558639","31.93256205324273"
"home","732","166416","6","19597","1.1081957258656512","0.07745247222405398","10.016643084611184"
"nation","528","166620","2","19601","1.1130631490971057","0.035949638051164676","7.103473172348729"
"suicide","100","167048","5","19598","1.0640755213229907","0.45365019445517324","0.38840901227873503"
"welfare","232","166916","0","19603","1.1172792973891401","0.0","2.9728745723195815"
"person","503","166645","2","19601","1.1128544288846287","0.03772932310320253","6.65585701132779"
"birth","73","167075","0","19603","1.1172792973891403","0.0","0.9043667579747054"
"birthday","294","166854","8","19595","1.0876824948092954","0.2523616975777123","2.1664668180923097"
"entry","85","167063","4","19599","1.0670644975064822","0.42816422847454555","0.36025100404729965"
"game","1897","165251","55","19548","1.0857985794811469","0.26842519190354774","28.917014237216456"
"picture","216","166932","44","19559","0.9282012624463626","1.6122029987560773","1.2309922553242605"
"plan","327","166821","18","19585","1.0589864644818807","0.4970428217508855","1.109561753795037"
"water","397","166751","6","19597","1.1006448661625028","0.14183604094628247","3.9671765462609057"
"view","143","167005","4","19599","1.086877139637055","0.2592286825458133","1.0063337570804527"
"message","366","166782","5","19598","1.1022216249175885","0.12839156446844527","3.7329753395965355"
"ground","483","166665","16","19587","1.081454710699308","0.30546385839065776","3.231559010976809"
"place","485","166663","3","19600","1.1104107771183052","0.0585654964153195","6.076809034820349"
"mother","195","166953","3","19600","1.1003508231862744","0.1443432436902824","1.8295912727698493"
"green","278","166870","9","19594","1.0822426643699685","0.2987452500070653","1.7998792445421798"
"health","152","166996","2","19601","1.1027691766438266","0.12372278030595633","1.4809002465499441"
"volunteer","23","167125","0","19603","1.1172792973891401","0.0","0.2835265102462007"
"half","504","166644","21","19582","1.0725881254935745","0.38106616334234555","2.6827416575163636"
"history","999","166149","13","19590","1.1029268953475801","0.12237796747654378","14.319176512453714"
"development","261","166887","7","19596","1.0880966291737522","0.24883051710787488","1.926902227316564"
"state","366","166782","8","19595","1.0933802749850943","0.20377869697451634","3.1146297483983374"
"corruption","266","166882","8","19595","1.0846580040347127","0.2781504841914931","1.818343882242272"
"side","1231","165917","21","19582","1.0985389896853286","0.1597921212098494","18.320253292130783"
"student","304","166844","12","19591","1.0748509696401853","0.3617716740591888","1.643792491712049"
"parents","133","167015","1","19602","1.1089413921847435","0.07109443345939283","1.4445259975689968"
"army","146","167002","16","19587","1.0069307248074966","0.9409041070181372","0.0070167505808997966"
"price","165","166983","6","19597","1.078076515024609","0.33426856433539087","0.9470794847697446"
"scam","58","167090","2","19601","1.0800366541428355","0.3175551361186213","0.34527405119502824"
"exam","126","167022","17","19586","0.9844558844128088","1.132539296646831","0.031133072369807283"
"father","145","167003","13","19590","1.0253512539330716","0.7838386271282425","0.09160125796552826"
"anniversary","62","167086","2","19601","1.0823643193457295","0.2977079401112075","0.39017162901863867"
"tribute","95","167053","2","19601","1.0942426108450343","0.19642585739296164","0.7771405965276649"
"sunday","232","166916","17","19586","1.040999184715986","0.6504141342188628","0.3804797298052669"
"family","487","166661","22","19581","1.0689882472072914","0.41176108023239694","2.3283164632597835"
"main","225","166923","401","19202","0.4015780222245312","6.102537200490438","1360.92437103906"
"age","145","167003","16","19587","1.0062453299467413","0.9467482319064486","0.0056620832138426225"
"brother","118","167030","1","19602","1.107890395730408","0.08005591666855999","1.2548948648715834"
"terrorist","76","167072","0","19603","1.1172792973891401","0.0","0.9418959828578538"
"reaction","148","167000","6","19597","1.0737489351531997","0.37116834091786904","0.7589010167113651"
"box","317","166831","18","19585","1.057246379917485","0.5118799209076283","1.0124561001782306"
"wedding","80","167068","1","19602","1.1034857258164346","0.11761301337726715","0.7815004276765656"
"death","259","166889","4","19599","1.1002864563642103","0.1448920773164812","2.463303096351318"
"prime","72","167076","1","19602","1.1019741015344944","0.13050211073367998","0.683228604961455"
"parliament","193","166955","6","19597","1.0835924844025329","0.2872358015143308","1.2699979150550964"
"heart","523","166625","9","19594","1.0983779558919555","0.16116520066170628","5.237924279644873"
"world","2355","164793","93","19510","1.0748336378069547","0.3619194566057816","30.710388579398224"
"status","123","167025","2","19601","1.0994028286309139","0.15242646533693824","1.118759532674028"
"century","1157","165991","93","19510","1.0341537176633882","0.7087830638167627","1.477881646312382"
"mind","550","166598","17","19586","1.0837806235697127","0.2856316039162202","3.9841020401584655"
"success","611","166537","5","19598","1.1082104719233192","0.07732673769122271","7.814191970837563"
"year","978","166170","13","19590","1.1026227576655692","0.12497124428482574","13.735199272165474"
"victory","1389","165759","35","19568","1.0898180787033116","0.2341523124470171","17.881895600539057"
"end","933","166215","22","19581","1.0915409261403852","0.21946218831234562","9.725029927926036"
"lot","820","166328","15","19588","1.0972084118072993","0.1711374985070414","9.242433925839627"
"event","264","166884","13","19590","1.064843806897953","0.4470992891200805","1.0694173589528386"
"matter","430","166718","4","19599","1.106981792344079","0.08780326344293676","4.926642799667048"
"temple","77","167071","2","19601","1.0889937455565037","0.24118111603945921","0.5631475563352375"
"problem","276","166872","11","19592","1.0744567459212637","0.36513308334196876","1.4693639328491277"
"captain","261","166887","18","19585","1.0451967620737117","0.6146228441005573","0.5199293473103223"
"muslims","28","167120","3","19600","1.0091554944159977","0.921934266150836","0.0023290528283128192"
"experience","270","166878","4","19599","1.1009686507119265","0.13907524209574654","2.609761196065863"
"night","542","166606","67","19536","0.9943602285466567","1.0480883802929866","0.017829217608064586"
"news","886","166262","43","19560","1.0655645398135396","0.44095384886224054","4.271279099352342"
"use","556","166592","67","19536","0.99712245481278","1.024535832421234","0.004749495170363684"
"food","294","166854","0","19603","1.1172792973891403","0.0","3.8441093291566357"
"people","2984","164164","24","19579","1.1083648349099715","0.07601053790073382","175.54636958578902"
"election","475","166673","40","19563","1.0305003228346439","0.7399342977521273","0.44324558828887717"
"government","280","166868","1","19602","1.1133032144802821","0.033902683571383055","3.40414359917548"
"issue","310","166838","9","19594","1.0857573109424246","0.2687770744577673","2.1947295189745715"
"lord","53","167095","3","19600","1.057425049314722","0.51035646876207","0.16577592063154836"
"country","933","166215","10","19593","1.1054311606193719","0.10102496377050518","13.596745516104018"
"minister","266","166882","6","19597","1.092633430534968","0.21014678125496997","2.169276889392136"
"respect","407","166741","12","19591","1.0852808449579476","0.2728397350899849","2.92236698144497"
"boss","124","167024","25","19578","0.9298163280285462","1.5984318932145367","0.6643064915368982"
"protest","160","166988","2","19601","1.1034857258164346","0.11761301337726715","1.5821403852166633"
"review","642","166506","56","19547","1.0276408437304125","0.7643160869330713","0.4998614008075101"
"answer","271","166877","3","19600","1.1050463123812297","0.10430643157180991","2.8317950767557876"
"evening","271","166877","18","19585","1.0476909674479482","0.5933556176610917","0.6006618446314537"
"lyrics","57","167091","2","19601","1.0794054229013728","0.3229374265613098","0.3341548158563746"
"wrong","642","166506","8","19595","1.10352816757512","0.11725112718226019","7.579087830945023"
"bomb","35","167113","26","19577","0.6410618919445886","4.060541084795486","7.191524356343951"
"morning","741","166407","77","19526","1.012107529786495","0.8967632817041751","0.11178356858293878"
"question","390","166758","1","19602","1.1144218055799608","0.02436484420347478","5.039279180051265"
"border","42","167106","25","19578","0.7003840371693117","3.554721672969641","5.488385107683535"
"law","150","166998","6","19597","1.0743070167203272","0.3664097724445631","0.7806760402115676"
"politics","742","166406","25","19578","1.0808621103816713","0.3105167563089517","5.355084592869148"
"president","108","167040","3","19600","1.087082559621866","0.2574771373934767","0.7600953566879302"
"opposition","426","166722","24","19579","1.0576910681950527","0.5080882177897941","1.4051213588700373"
"moment","674","166474","10","19593","1.1009448047372523","0.13927856847307954","7.653583324131079"
"woman","170","166978","1","19602","1.110745500328385","0.055711427389231814","1.9192999382596732"
"reason","416","166732","4","19599","1.1066385421759102","0.09073003889103465","4.708177355355612"
"body","150","166998","3","19600","1.0953718601854314","0.18679713889330665","1.265131013209139"
"job","600","166548","24","19579","1.0743070167203272","0.3664097724445631","3.443769896116778"
